id,pressure,x,y,z
2.95,747.50495007425,2.95,0.5,0
2.96,702.50405006075,2.96,0.5,0
2.97,657.50315004725,2.97,0.5,0
2.98,612.50225003375,2.98,0.5,0
2.99,567.50135002025,2.99,0.5,0
3,522.50045000675,3,0.5,0
3.01,-4.9145189302135e-13,3.01,0.5,0
3.02,-6.7674667114712e-13,3.02,0.5,0
3.03,-6.4530867712353e-13,3.03,0.5,0
3.04,-3.0177402089426e-13,3.04,0.5,0
3.05,-3.1432439952116e-13,3.05,0.5,0
3.06,-3.2814238973112e-13,3.06,0.5,0
3.07,-2.9656565846388e-13,3.07,0.5,0
3.08,-1.4956372001852e-13,3.08,0.5,0
3.09,-3.1257481015705e-14,3.09,0.5,0
3.1,-5.5692042958816e-14,3.1,0.5,0
3.11,4.5719589393515e-15,3.11,0.5,0
3.12,-2.1196768086373e-13,3.12,0.5,0
3.13,-5.0156618311063e-13,3.13,0.5,0
3.14,-4.0978054266218e-13,3.14,0.5,0
3.15,-3.8289189129202e-13,3.15,0.5,0
3.16,-3.7565962109467e-13,3.16,0.5,0
3.17,-4.5235582492094e-13,3.17,0.5,0
3.18,-3.1423967500098e-13,3.18,0.5,0
3.19,-4.8335472680885e-13,3.19,0.5,0
3.2,-5.2029969750874e-13,3.2,0.5,0
3.21,-2.5190661559125e-13,3.21,0.5,0
3.22,-2.8681575493733e-13,3.22,0.5,0
3.23,-3.6362164353486e-13,3.23,0.5,0
3.24,-2.9330249979526e-13,3.24,0.5,0
3.25,-4.0642312697451e-13,3.25,0.5,0
3.26,-3.4609069240441e-13,3.26,0.5,0
3.27,-2.737168309512e-13,3.27,0.5,0
3.28,4.5499617597326e-14,3.28,0.5,0
3.29,-6.180227210948e-14,3.29,0.5,0
3.3,-8.7602861973582e-14,3.3,0.5,0
3.31,-3.2160099095901e-13,3.31,0.5,0
3.32,-1.6431446210597e-13,3.32,0.5,0
3.33,4.7942988523875e-14,3.33,0.5,0
3.34,-8.6987373906467e-14,3.34,0.5,0
3.35,5.5957684964959e-14,3.35,0.5,0
3.36,3.1962519636083e-14,3.36,0.5,0
3.37,2.6844102843585e-14,3.37,0.5,0
3.38,-1.6001185327125e-13,3.38,0.5,0
3.39,-2.2729193201911e-13,3.39,0.5,0
3.4,-2.6143596699486e-13,3.4,0.5,0
3.41,-6.1401610341702e-14,3.41,0.5,0
3.42,-3.3463593004322e-15,3.42,0.5,0
3.43,3.4273189775373e-15,3.43,0.5,0
3.44,4.7234589330057e-14,3.44,0.5,0
3.45,-1.7660425199295e-13,3.45,0.5,0
3.46,-6.7236550836437e-14,3.46,0.5,0
3.47,-1.53709257148e-14,3.47,0.5,0
3.48,1.025832990146e-14,3.48,0.5,0
3.49,-3.4946090814296e-15,3.49,0.5,0
3.5,-1.1755910322877e-13,3.5,0.5,0
3.51,-2.4214865111022e-13,3.51,0.5,0
3.52,-6.0756177962527e-14,3.52,0.5,0
3.53,-5.9543558395458e-14,3.53,0.5,0
3.54,-1.9887730270551e-13,3.54,0.5,0
3.55,-2.6032894089095e-13,3.55,0.5,0
3.56,-1.8957987055406e-13,3.56,0.5,0
3.57,-1.6185605385314e-13,3.57,0.5,0
3.58,-2.8229229144662e-13,3.58,0.5,0
