id,pressure,x,y,z
2.36,999999.99999637,2.36,0.5,0
2.37,999999.99999637,2.37,0.5,0
2.38,999999.99999637,2.38,0.5,0
2.39,999999.99999637,2.39,0.5,0
2.4,999999.99999637,2.4,0.5,0
2.41,999999.99999637,2.41,0.5,0
2.42,999999.99999637,2.42,0.5,0
2.43,999999.99999637,2.43,0.5,0
2.44,999999.99999637,2.44,0.5,0
2.45,999999.99999637,2.45,0.5,0
2.46,999999.99999637,2.46,0.5,0
2.47,999999.99999637,2.47,0.5,0
2.48,999999.99999637,2.48,0.5,0
2.49,999999.99999637,2.49,0.5,0
2.5,999999.99999637,2.5,0.5,0
2.51,999999.99999637,2.51,0.5,0
2.52,999999.99999637,2.52,0.5,0
2.53,999999.99999637,2.53,0.5,0
2.54,999999.99999637,2.54,0.5,0
2.55,999999.99999637,2.55,0.5,0
2.56,999999.99999637,2.56,0.5,0
2.57,999999.99999637,2.57,0.5,0
2.58,999999.99999637,2.58,0.5,0
2.59,999999.99999637,2.59,0.5,0
2.6,999999.99999637,2.6,0.5,0
2.61,999999.99999637,2.61,0.5,0
2.62,999999.99999637,2.62,0.5,0
2.63,999999.99999637,2.63,0.5,0
2.64,999999.99999637,2.64,0.5,0
2.65,999999.99999637,2.65,0.5,0
2.66,999999.99999637,2.66,0.5,0
2.67,999999.99999637,2.67,0.5,0
2.68,999999.99999637,2.68,0.5,0
2.69,999999.99999637,2.69,0.5,0
2.7,999999.99999637,2.7,0.5,0
2.71,999999.99999637,2.71,0.5,0
2.72,999999.99999637,2.72,0.5,0
2.73,999999.99999637,2.73,0.5,0
2.74,999999.99999637,2.74,0.5,0
2.75,999999.99999637,2.75,0.5,0
2.76,999999.99999637,2.76,0.5,0
2.77,999999.99999637,2.77,0.5,0
2.78,999999.99999637,2.78,0.5,0
2.79,999999.99999637,2.79,0.5,0
2.8,999999.99999637,2.8,0.5,0
2.81,999999.99999637,2.81,0.5,0
2.82,999999.99999637,2.82,0.5,0
2.83,999999.99999637,2.83,0.5,0
2.84,999999.99999637,2.84,0.5,0
2.85,999999.99999637,2.85,0.5,0
2.86,999999.99999637,2.86,0.5,0
2.87,999999.99999637,2.87,0.5,0
2.88,999999.99999637,2.88,0.5,0
2.89,999999.99999637,2.89,0.5,0
2.9,999999.99999637,2.9,0.5,0
2.91,999999.99999637,2.91,0.5,0
2.92,999999.99999637,2.92,0.5,0
2.93,999999.99999637,2.93,0.5,0
2.94,999999.99999637,2.94,0.5,0
2.95,999999.99999637,2.95,0.5,0
2.96,999999.99999637,2.96,0.5,0
2.97,999999.99999637,2.97,0.5,0
2.98,999999.99999637,2.98,0.5,0
2.99,999999.99999637,2.99,0.5,0
3,999999.99999637,3,0.5,0
3.01,999999.99999637,3.01,0.5,0
3.02,999999.99999637,3.02,0.5,0
3.03,999999.99999637,3.03,0.5,0
3.04,999999.99999637,3.04,0.5,0
3.05,999999.99999637,3.05,0.5,0
3.06,999999.99999637,3.06,0.5,0
3.07,999999.99999637,3.07,0.5,0
3.08,999999.99999637,3.08,0.5,0
3.09,999999.99999637,3.09,0.5,0
3.1,999999.99999637,3.1,0.5,0
3.11,999999.99999637,3.11,0.5,0
3.12,999999.99999637,3.12,0.5,0
3.13,999999.99999637,3.13,0.5,0
3.14,999999.99999637,3.14,0.5,0
3.15,999999.99999637,3.15,0.5,0
3.16,999999.99999637,3.16,0.5,0
3.17,999999.99999637,3.17,0.5,0
3.18,999999.99999637,3.18,0.5,0
3.19,999999.99999637,3.19,0.5,0
3.2,999999.99999637,3.2,0.5,0
3.21,999999.99999637,3.21,0.5,0
3.22,999999.99999637,3.22,0.5,0
3.23,999999.99999637,3.23,0.5,0
3.24,999999.99999637,3.24,0.5,0
3.25,999999.99999637,3.25,0.5,0
3.26,999999.99999637,3.26,0.5,0
3.27,999999.99999637,3.27,0.5,0
3.28,999999.99999637,3.28,0.5,0
3.29,999999.99999637,3.29,0.5,0
3.3,999999.99999637,3.3,0.5,0
3.31,999999.99999637,3.31,0.5,0
