id,pressure,x,y,z
3.38,-7.9424341228721e-12,3.38,0.5,0
3.39,-7.9424341228721e-12,3.39,0.5,0
3.4,-7.9424341228721e-12,3.4,0.5,0
3.41,-7.6170881117672e-12,3.41,0.5,0
3.42,-7.6170881117672e-12,3.42,0.5,0
3.43,-7.6170881117672e-12,3.43,0.5,0
3.44,-7.6170881117672e-12,3.44,0.5,0
3.45,-7.6170881117672e-12,3.45,0.5,0
3.46,-7.5139535890993e-12,3.46,0.5,0
3.47,-7.5139535890993e-12,3.47,0.5,0
3.48,-7.5139535890993e-12,3.48,0.5,0
3.49,-7.5139535890993e-12,3.49,0.5,0
3.5,-7.5139535890993e-12,3.5,0.5,0
3.51,-6.7928666353666e-12,3.51,0.5,0
3.52,-6.7928666353666e-12,3.52,0.5,0
3.53,-6.7928666353666e-12,3.53,0.5,0
3.54,-6.7928666353666e-12,3.54,0.5,0
3.55,-6.7928666353666e-12,3.55,0.5,0
3.56,-5.9766667092954e-12,3.56,0.5,0
3.57,-5.9766667092954e-12,3.57,0.5,0
3.58,-5.9766667092954e-12,3.58,0.5,0
3.59,-5.9766667092954e-12,3.59,0.5,0
3.6,-5.9766667092954e-12,3.6,0.5,0
3.61,-5.3902316419132e-12,3.61,0.5,0
3.62,-5.3902316419132e-12,3.62,0.5,0
3.63,-5.3902316419132e-12,3.63,0.5,0
3.64,-5.3902316419132e-12,3.64,0.5,0
3.65,-5.3902316419132e-12,3.65,0.5,0
3.66,-4.5336922969626e-12,3.66,0.5,0
3.67,-4.5336922969626e-12,3.67,0.5,0
3.68,-4.5336922969626e-12,3.68,0.5,0
3.69,-4.5336922969626e-12,3.69,0.5,0
3.7,-4.5336922969626e-12,3.7,0.5,0
3.71,-3.9693928986222e-12,3.71,0.5,0
3.72,-3.9693928986222e-12,3.72,0.5,0
3.73,-3.9693928986222e-12,3.73,0.5,0
3.74,-3.9693928986222e-12,3.74,0.5,0
3.75,-3.9693928986222e-12,3.75,0.5,0
3.76,-3.2475259088071e-12,3.76,0.5,0
3.77,-3.2475259088071e-12,3.77,0.5,0
3.78,-3.2475259088071e-12,3.78,0.5,0
3.79,-3.2475259088071e-12,3.79,0.5,0
3.8,-3.2475259088071e-12,3.8,0.5,0
3.81,-2.4313376811153e-12,3.81,0.5,0
3.82,-2.4313376811153e-12,3.82,0.5,0
3.83,-2.4313376811153e-12,3.83,0.5,0
3.84,-2.4313376811153e-12,3.84,0.5,0
3.85,-2.4313376811153e-12,3.85,0.5,0
3.86,-1.798935365352e-12,3.86,0.5,0
3.87,-1.798935365352e-12,3.87,0.5,0
3.88,-1.798935365352e-12,3.88,0.5,0
3.89,-1.798935365352e-12,3.89,0.5,0
3.9,-1.798935365352e-12,3.9,0.5,0
3.91,-1.1460544897197e-12,3.91,0.5,0
3.92,-1.1460544897197e-12,3.92,0.5,0
3.93,-1.1460544897197e-12,3.93,0.5,0
3.94,-1.1460544897197e-12,3.94,0.5,0
3.95,-1.1460544897197e-12,3.95,0.5,0
