x,superficial_u
0.17955112219451372,0.9999999999999984
0.18952618453865336,0.9999999999999984
0.19950124688279303,0.9999999999999984
0.20947630922693267,0.9999999999999987
0.2194513715710723,0.9999999999999987
0.22942643391521197,0.9999999999999987
0.23940149625935161,0.9999999999999987
0.24937655860349128,0.9999999999999987
0.2593516209476309,1.0000000000000002
0.26932668329177056,1.0000000000000002
0.2793017456359102,1.0000000000000002
0.2892768079800499,1.0000000000000002
0.29925187032418954,1.0000000000000002
0.3092269326683292,1.0
0.3192019950124688,1.0
0.32917705735660846,1.0
0.33915211970074816,1.0
0.3491271820448878,1.0
0.35910224438902744,1.0000000000000002
0.3690773067331671,1.0000000000000002
0.3790523690773067,1.0000000000000002
0.38902743142144636,1.0000000000000002
0.39900249376558605,1.0000000000000002
2.054862842892768,1.0
2.064837905236908,1.0
2.0748129675810474,1.0
2.084788029925187,1.0
2.0947630922693268,1.0
2.1047381546134662,1.0000000000000002
2.114713216957606,1.0000000000000002
2.1246882793017456,1.0000000000000002
2.134663341645885,1.0000000000000002
2.144638403990025,1.0000000000000002
2.1546134663341645,1.0
2.1645885286783044,1.0
2.174563591022444,1.0
2.1845386533665834,1.0
2.1945137157107233,1.0
1.5062344139650872,0.9999999999999997
2.0049875311720697,0.9999999999999999
1.5162094763092269,0.9999999999999997
2.0149625935162097,0.9999999999999999
1.5261845386533666,0.9999999999999997
2.024937655860349,0.9999999999999999
1.5361596009975063,0.9999999999999997
2.0349127182044886,0.9999999999999999
1.546134663341646,0.9999999999999997
2.0448877805486285,0.9999999999999999
1.5561097256857854,1.0
1.5660847880299251,1.0
1.5760598503740648,1.0
1.5860349127182045,1.0
1.5960099750623442,1.0
1.6059850374064837,0.9999999999999999
1.6159600997506234,0.9999999999999999
1.625935162094763,0.9999999999999999
1.6359102244389028,0.9999999999999999
1.6458852867830425,0.9999999999999999
1.655860349127182,1.0
1.6658354114713216,1.0
1.6758104738154613,1.0
1.685785536159601,1.0
1.6957605985037407,1.0
1.7057356608478802,1.0
1.71571072319202,1.0
1.7256857855361596,1.0
1.7356608478802993,1.0
1.745635910224439,1.0
1.7556109725685785,1.0
1.7655860349127181,1.0
1.7755610972568578,1.0
1.7855361596009975,1.0
1.7955112219451372,1.0
1.8054862842892767,1.0
1.8154613466334164,1.0
1.825436408977556,1.0
1.8354114713216958,1.0
1.8453865336658355,1.0
1.855361596009975,0.9999999999999998
1.8653366583541147,0.9999999999999998
1.8753117206982544,0.9999999999999998
1.885286783042394,0.9999999999999998
1.8952618453865338,0.9999999999999998
1.9052369077306732,0.9999999999999998
1.915211970074813,0.9999999999999998
1.9251870324189526,0.9999999999999998
1.9351620947630923,0.9999999999999998
1.945137157107232,0.9999999999999998
1.9551122194513715,1.0
1.9650872817955112,1.0
1.9750623441396509,1.0
1.9850374064837906,1.0
1.9950124688279303,1.0
2.403990024937656,1.0
2.4139650872817957,1.0
2.423940149625935,1.0
2.4339152119700747,1.0
2.4438902743142146,1.0
2.453865336658354,1.0
2.463840399002494,1.0
2.4738154613466334,1.0
2.483790523690773,1.0
2.493765586034913,1.0
2.5037406483790523,1.0000000000000002
2.513715710723192,1.0000000000000002
2.5236907730673317,1.0000000000000002
2.533665835411471,1.0000000000000002
2.543640897755611,1.0000000000000002
2.5536159600997506,1.0000000000000002
2.5635910224438905,1.0000000000000002
2.57356608478803,1.0000000000000002
2.5835411471321694,1.0000000000000002
2.5935162094763093,1.0000000000000002
2.603491271820449,1.0000000000000002
2.6134663341645887,1.0000000000000002
2.623441396508728,1.0000000000000002
2.6334164588528677,1.0000000000000002
2.6433915211970076,1.0000000000000002
2.653366583541147,1.0000000000000002
