id,pressure,x,y,z
1.9,4250.09000135,1.9,0.5,0
1.91,3750.0900013501,1.91,0.5,0
1.92,3750.0900013501,1.92,0.5,0
1.93,3750.0900013501,1.93,0.5,0
1.94,3750.0900013501,1.94,0.5,0
1.95,3750.0900013501,1.95,0.5,0
1.96,3250.09000135,1.96,0.5,0
1.97,3250.09000135,1.97,0.5,0
1.98,3250.09000135,1.98,0.5,0
1.99,3250.09000135,1.99,0.5,0
2,3250.09000135,2,0.5,0
2.01,387.49774996623,2.01,0.5,0
2.02,387.49774996623,2.02,0.5,0
2.03,387.49774996623,2.03,0.5,0
2.04,387.49774996623,2.04,0.5,0
2.05,387.49774996623,2.05,0.5,0
2.06,162.49324989872,2.06,0.5,0
2.07,162.49324989872,2.07,0.5,0
2.08,162.49324989872,2.08,0.5,0
2.09,162.49324989872,2.09,0.5,0
2.1,162.49324989872,2.1,0.5,0
2.11,-62.511250168778,2.11,0.5,0
2.12,-62.511250168778,2.12,0.5,0
2.13,-62.511250168778,2.13,0.5,0
2.14,-62.511250168778,2.14,0.5,0
2.15,-62.511250168778,2.15,0.5,0
2.16,-287.51575023628,2.16,0.5,0
2.17,-287.51575023628,2.17,0.5,0
2.18,-287.51575023628,2.18,0.5,0
2.19,-287.51575023628,2.19,0.5,0
2.2,-287.51575023628,2.2,0.5,0
2.21,-512.52025030378,2.21,0.5,0
2.22,-512.52025030378,2.22,0.5,0
2.23,-512.52025030378,2.23,0.5,0
2.24,-512.52025030378,2.24,0.5,0
2.25,-512.52025030378,2.25,0.5,0
2.26,-737.52475037128,2.26,0.5,0
2.27,-737.52475037128,2.27,0.5,0
2.28,-737.52475037128,2.28,0.5,0
2.29,-737.52475037128,2.29,0.5,0
2.3,-737.52475037128,2.3,0.5,0
2.31,-962.52925043878,2.31,0.5,0
2.32,-962.52925043878,2.32,0.5,0
2.33,-962.52925043878,2.33,0.5,0
2.34,-962.52925043878,2.34,0.5,0
2.35,-962.52925043878,2.35,0.5,0
2.36,-1187.5337505063,2.36,0.5,0
2.37,-1187.5337505063,2.37,0.5,0
2.38,-1187.5337505063,2.38,0.5,0
2.39,-1187.5337505063,2.39,0.5,0
2.4,-1187.5337505063,2.4,0.5,0
2.41,-1412.5382505738,2.41,0.5,0
2.42,-1412.5382505738,2.42,0.5,0
2.43,-1412.5382505738,2.43,0.5,0
2.44,-1412.5382505738,2.44,0.5,0
2.45,-1412.5382505738,2.45,0.5,0
2.46,-1637.5427506413,2.46,0.5,0
2.47,-1637.5427506413,2.47,0.5,0
2.48,-1637.5427506413,2.48,0.5,0
2.49,-1637.5427506413,2.49,0.5,0
2.5,-1637.5427506413,2.5,0.5,0
2.51,-1862.5472507088,2.51,0.5,0
2.52,-1862.5472507088,2.52,0.5,0
2.53,-1862.5472507088,2.53,0.5,0
2.54,-1862.5472507088,2.54,0.5,0
2.55,-1862.5472507088,2.55,0.5,0
2.56,-2087.5517507763,2.56,0.5,0
2.57,-2087.5517507763,2.57,0.5,0
2.58,-2087.5517507763,2.58,0.5,0
2.59,-2087.5517507763,2.59,0.5,0
2.6,-2087.5517507763,2.6,0.5,0
2.61,-2312.5562508438,2.61,0.5,0
2.62,-2312.5562508438,2.62,0.5,0
2.63,-2312.5562508438,2.63,0.5,0
2.64,-2312.5562508438,2.64,0.5,0
2.65,-2312.5562508438,2.65,0.5,0
2.66,-2537.5607509113,2.66,0.5,0
2.67,-2537.5607509113,2.67,0.5,0
2.68,-2537.5607509113,2.68,0.5,0
2.69,-2537.5607509113,2.69,0.5,0
2.7,-2537.5607509113,2.7,0.5,0
2.71,-2762.5652509788,2.71,0.5,0
2.72,-2762.5652509788,2.72,0.5,0
2.73,-2762.5652509788,2.73,0.5,0
2.74,-2762.5652509788,2.74,0.5,0
2.75,-2762.5652509788,2.75,0.5,0
2.76,-2987.5697510463,2.76,0.5,0
2.77,-2987.5697510463,2.77,0.5,0
2.78,-2987.5697510463,2.78,0.5,0
2.79,-2987.5697510463,2.79,0.5,0
2.8,-2987.5697510463,2.8,0.5,0
2.81,-3212.5742511138,2.81,0.5,0
2.82,-3212.5742511138,2.82,0.5,0
2.83,-3212.5742511138,2.83,0.5,0
2.84,-3212.5742511138,2.84,0.5,0
2.85,-3212.5742511138,2.85,0.5,0
2.86,-3437.5787511813,2.86,0.5,0
2.87,-3437.5787511813,2.87,0.5,0
2.88,-3437.5787511813,2.88,0.5,0
2.89,-3437.5787511813,2.89,0.5,0
